label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0.0,0.0,0.0,-0.12501012570795395,-0.05901774301568995,-0.04307988512659112,-0.21528530038617325,-0.19568054211002234,-0.06176380295683967,-0.2759470941082864,-0.33334715228665807,-0.07803038418305727,-0.34089958610789295,-0.4210873874181726,-0.093628852985209,-0.1632664814001803,-0.46853068735647296,-0.013065740520813763,-0.2046288058568309,-0.6555215073506135,-0.03402791689277997,-0.2252951372837847,-0.7734441578698042,-0.0582582644330959,-0.23843956379057243,-0.884148197693368,-0.07928629178560359,-0.08873346517424284,-0.5217456841934359,-0.016535905469246805,-0.11038088446736348,-0.7403387736644517,-0.03292634773762048,-0.12298585141549158,-0.8787187367140737,-0.057403178751826996,-0.1359925509481392,-1.0,-0.07790964541487413,-0.017876406172458108,-0.5199294747693377,-0.02778406278554131,-0.01981152219702624,-0.7275756982315267,-0.049311610608804644,-0.02202174525054427,-0.8594582958732732,-0.0741714649564584,-0.029202455009333,-0.9741488724514655,-0.0927003233975868,0.04815101537216899,-0.47955144718265946,-0.04337340598312107,0.05193156877441553,-0.6435240828797218,-0.06259919554549793,0.05249271079122065,-0.7515558031017711,-0.07447156101842098,0.04871788155792452,-0.8511599854918336,-0.08386492768665456
0,0.0,0.0,0.0,-0.12581777453219795,-0.05401520266967973,-0.04340546751708312,-0.21737184501006804,-0.1891564070185491,-0.06254770896798188,-0.27922695685887383,-0.32689476726372535,-0.07916366993728918,-0.3439548220821917,-0.4153139813040069,-0.09531188398604797,-0.16706535743159068,-0.4681046523034188,-0.015749088114508564,-0.20928315417767196,-0.6564613422202707,-0.037573087767459885,-0.22975556597047594,-0.774035586156737,-0.06200544541132809,-0.24241401938247825,-0.8830873284154841,-0.08294211698615574,-0.09207793059337885,-0.5222342979937091,-0.01901779255247569,-0.11427935757587711,-0.7421185262922243,-0.035772305104357825,-0.1269030369181247,-0.8800176084816898,-0.060267909709517294,-0.1388955928451227,-1.0,-0.0808464278289702,-0.020481408069556443,-0.5197375716869178,-0.029893219324166966,-0.023020780188260932,-0.727680280628473,-0.051762768034593946,-0.025036638202101013,-0.8609470588143703,-0.07726489327522272,-0.030953074209421904,-0.9764909987925958,-0.0963996549491461,0.04592633883196149,-0.4770194435491419,-0.04503852962997291,0.049730552860997666,-0.6400126017076664,-0.0649151678606198,0.04991636057700043,-0.748429154926093,-0.07743016201563499,0.04658981424245554,-0.8481464815302113,-0.08727461357924844
0,0.0,0.0,0.0,-0.12597210952779625,-0.057733810937807876,-0.04162565695959539,-0.2169110187757757,-0.19492423349386373,-0.05836127128308322,-0.278353692901929,-0.3338861407223782,-0.0732489960851593,-0.34333641085916317,-0.4212330352464186,-0.08737092999608086,-0.16581364993129344,-0.4749833288733588,-0.005984041896339761,-0.20846196272723283,-0.6597848542706909,-0.025484137056206186,-0.22987414267386802,-0.7758484205236842,-0.04943012389655659,-0.24330672549817628,-0.8829702397802767,-0.07020969374276921,-0.09224196752851731,-0.5278523544793489,-0.009985990213265837,-0.11506940781576835,-0.7464048446509131,-0.024040637978173265,-0.12841164388924692,-0.8839667214196658,-0.04688623903789763,-0.14216964710559127,-1.0,-0.0664040358420319,-0.021603542969344917,-0.5253127503357887,-0.02241383314049196,-0.023885099583630547,-0.7340539275453476,-0.04251360149787617,-0.028249449960376496,-0.8679015203207051,-0.06680166910133827,-0.03595697429591917,-0.9815419006719217,-0.08517709577462462,0.04517423586008816,-0.4831938694997113,-0.03940410295676108,0.048696210341003056,-0.6477387929157822,-0.058202847179946816,0.04809097315496877,-0.7564037346765458,-0.07025122635923693,0.045073563766306515,-0.8568726773356141,-0.07990375490665907
0,0.0,0.0,0.0,-0.12319547952459585,-0.05525484276435246,-0.03859109521250531,-0.2139155259900841,-0.19420863981435826,-0.05726676116249641,-0.27406896119835816,-0.3306258286041463,-0.07414193621668148,-0.3398779799211559,-0.41483231099395335,-0.09105776190641218,-0.16260099379164097,-0.4723545140581844,-0.01758325429039384,-0.20483765466273812,-0.6576661862067281,-0.040148870469942484,-0.22580045784196298,-0.7733934326895583,-0.06427226728328535,-0.23902801658360984,-0.8803735613298681,-0.0847961124159876,-0.08908030058050892,-0.5234882286168087,-0.023558024057581235,-0.11103063302001932,-0.7445689331552798,-0.04169690645660981,-0.12256494037146928,-0.8813288324479405,-0.06502407554570525,-0.1331499121030141,-1.0,-0.08438275120531114,-0.018075570418578213,-0.519239444189629,-0.0363238048052682,-0.020007962169715333,-0.7283477327945392,-0.05862145259745213,-0.022578118897834766,-0.861299967002071,-0.08245633796319753,-0.028977790226075384,-0.9769747402402346,-0.10030357987483396,0.04817869668847374,-0.4750289291019368,-0.052865702174999495,0.052106792171198346,-0.6407985326760357,-0.07226048007209895,0.05245913710587862,-0.7495451171839381,-0.08318809779023195,0.048661966669683164,-0.8491624754020913,-0.09183589281287802
0,0.0,0.0,0.0,-0.1250290733517161,-0.050617931322438185,-0.0450511301502104,-0.21825645358351828,-0.19088161611406282,-0.0643134160713873,-0.2796201408971686,-0.3300608298585424,-0.08064641676879745,-0.34392303898491267,-0.41905821255632525,-0.09596852192115583,-0.1660913295558993,-0.4690897729055978,-0.014397177645558668,-0.20789425566615105,-0.6567679785403636,-0.03557405761867808,-0.22866681518595736,-0.7763642757863116,-0.05927710919095093,-0.24202234234537182,-0.8842300886071692,-0.07957167150214928,-0.09065649029300334,-0.5235812029221871,-0.01722109659851168,-0.11257394439213576,-0.744007561873697,-0.033003750569931524,-0.12467108581612751,-0.8826040825991436,-0.05602007282684328,-0.13647311520613356,-1.0,-0.07505758485025048,-0.017931777803932118,-0.5211532277725469,-0.02814546323729595,-0.022236735545990538,-0.7354127960577936,-0.04999480677064694,-0.024103559979375435,-0.8688360991548412,-0.07384128213465932,-0.02961488667697895,-0.9829628407536933,-0.09135270590398083,0.050334553713542715,-0.47804173812406126,-0.043535440873583416,0.053673610644069315,-0.6423823615127671,-0.06411943682976042,0.054187473378617707,-0.7506710514885556,-0.07602870156994974,0.05179522692626718,-0.8495114275786312,-0.08491200617145567
0,0.0,0.0,0.0,-0.12292104436132388,-0.05896408082277038,-0.041349970228739714,-0.21306098680683505,-0.19768642046820023,-0.05861166584125408,-0.2739464604947933,-0.3348514476604025,-0.07435583285197417,-0.3392440341821354,-0.4210984513145579,-0.0895399181217634,-0.16268489020074234,-0.4741920564398242,-0.007618248895878468,-0.2056249824549872,-0.6563055235466053,-0.02890374141370078,-0.22717436627413765,-0.770793578901891,-0.05405795940166952,-0.24085981859997302,-0.8762937949195121,-0.07548634682157011,-0.0904165545497556,-0.5270704142129324,-0.01232280433328334,-0.11338306189058896,-0.7433922914231761,-0.027538044036243707,-0.12703582058281623,-0.8824621079074774,-0.051028732705383446,-0.14012936408657412,-1.0,-0.07116705352099204,-0.019928053465559398,-0.5245833016667248,-0.025368969616119216,-0.021197285367151215,-0.7324725322126435,-0.04606400224641961,-0.024787936425774496,-0.8648554735989494,-0.07005334638987722,-0.031203591301507877,-0.9771923392140793,-0.08832661094847208,0.04689482372482847,-0.4818519522720877,-0.043053970756972974,0.04978898056799968,-0.6452643186133243,-0.062100914214617435,0.0486459015877124,-0.7529624540149493,-0.07376230860493765,0.045287358210620944,-0.8516332951964665,-0.08321988356579088
0,0.0,0.0,0.0,-0.12589255424694704,-0.057182747053869776,-0.04168111335568355,-0.21685016651620204,-0.19578150936948402,-0.05858128692048587,-0.2773571382734357,-0.3346934855384284,-0.07355594374471217,-0.34317242336719667,-0.41970982789646144,-0.08801712872223354,-0.16522554790733027,-0.4700128661653355,-0.008984398615501144,-0.20817982976663849,-0.6567092838527606,-0.028742070067656268,-0.22949280402769306,-0.7726681653855052,-0.05185595150203826,-0.24302646021355068,-0.8797324950954026,-0.07186696424200746,-0.09170585490845024,-0.5230365524690332,-0.012909790588120446,-0.11407203867082899,-0.7427601081695984,-0.028117540350181863,-0.1273089749857589,-0.8814953753708247,-0.05113211158094823,-0.1396569543741225,-1.0,-0.07041992869601497,-0.020969349627669824,-0.5201714102758713,-0.024898172166781838,-0.022580261908977443,-0.7300437631742462,-0.045935234639200594,-0.02658640969729333,-0.8647708208393564,-0.07037460245921756,-0.03327008062894304,-0.9810107014160513,-0.08853765024305775,0.04545260475633191,-0.4769492730148397,-0.041243536915310026,0.04876205360046025,-0.6423275620717095,-0.060288113427587005,0.04778839320176462,-0.7516815486200078,-0.07196708786955994,0.04435541130193446,-0.8530210060315573,-0.08121023077557112
0,0.0,0.0,0.0,-0.1271025932745294,-0.055521912147251454,-0.04210173760166118,-0.21883713206880867,-0.1925672821226247,-0.05874894171947641,-0.28007964981120415,-0.3302897927470253,-0.07345272350775538,-0.3452848284283888,-0.41701207679571595,-0.08741733760655825,-0.1684181739239292,-0.469840083070863,-0.007527970466010957,-0.21172293066886735,-0.6553010956677138,-0.028087910318910902,-0.23289396498181014,-0.772125014613616,-0.052221946878988124,-0.2453842527467563,-0.8790916831540443,-0.07262592800733515,-0.09414496638092378,-0.5238924430965622,-0.010964582925933438,-0.11697703860374184,-0.7436388093498174,-0.024985771575257696,-0.1297975337389165,-0.8830460672905718,-0.04709348909914729,-0.14133772092424957,-1.0,-0.06589047898738719,-0.02247030978796721,-0.5216870372139395,-0.022828218279960573,-0.024250498242400144,-0.7326418693289255,-0.04257680675122288,-0.027511877981565635,-0.8674725220911317,-0.06526295027141622,-0.033117988697424175,-0.9814463117302418,-0.08226561766586107,0.04488647591313977,-0.4789834648012738,-0.03935767825210245,0.047599521742474116,-0.6438281569807562,-0.05725407980650838,0.046627867156971446,-0.7525663061572381,-0.06765449654890146,0.04361530686179537,-0.8519107022708956,-0.07588163904295168
0,0.0,0.0,0.0,-0.1246955060898782,-0.05069995695521774,-0.04381105137256583,-0.21676916669135496,-0.19438204596903913,-0.06003246449617058,-0.27696354786597216,-0.3354380547243827,-0.07397516178330367,-0.3411811348835264,-0.42051249431442905,-0.08692144098012637,-0.1638019521767241,-0.4718462726181161,-0.006212888819478717,-0.2064047847673752,-0.6578262210689396,-0.02528337135562675,-0.2274946368292551,-0.7760930673502713,-0.04844419263090249,-0.24065239857028586,-0.8829235946401404,-0.06838572274220897,-0.08931670329249017,-0.5251456464646641,-0.009074200725761337,-0.11167489513280274,-0.7450504599866509,-0.022675175594230775,-0.12410734357926949,-0.884248223749218,-0.04503154031859604,-0.1359296714480648,-1.0,-0.06352453236228213,-0.017091044071234757,-0.5219556272774959,-0.020653255322055305,-0.020654350398469207,-0.7359454429168678,-0.04117521741912042,-0.023203403151853975,-0.8711006568250378,-0.06533302316342048,-0.02845643502067718,-0.985057361093442,-0.0829095790493152,0.051187739730682566,-0.4780131783256451,-0.03689207097624014,0.05562727749594386,-0.6434271314573708,-0.05615963764772829,0.056298392704345085,-0.7522507018739293,-0.06801116125003633,0.05438629816615286,-0.8519764874412056,-0.07706237778794624
0,0.0,0.0,0.0,-0.12097313591878844,-0.05536190498071974,-0.041744515823766,-0.2141936594765652,-0.19637793945330267,-0.05932740265660214,-0.27552716340423505,-0.33558599282700924,-0.07499525364711836,-0.34104375889929756,-0.4196832497059511,-0.08965215276308837,-0.16652079882904866,-0.4697409576816435,-0.012303847484864862,-0.20885598134007716,-0.6509574108904383,-0.03342849299697969,-0.22961496613409177,-0.7663864301657478,-0.057280713688541006,-0.24294523947421984,-0.8715531410041624,-0.07736442270949379,-0.09524903598683543,-0.5219971460751872,-0.01565994656407396,-0.11507977349331279,-0.742392501866445,-0.03076531507986992,-0.12409217662970902,-0.8828370510058561,-0.05159633074878321,-0.1327842883299381,-1.0,-0.06913626916912465,-0.02456455952197827,-0.5206040064444345,-0.026935929352722522,-0.027768498816245556,-0.7278168500114494,-0.04573288888163617,-0.028747992733569542,-0.8615844757559454,-0.06715469545003629,-0.0335029966893823,-0.9742337924205722,-0.08328757757672359,0.043736436191497384,-0.4803432020961238,-0.04297884428408578,0.04686504293997815,-0.6428292683510124,-0.05933563948470224,0.048077367378633246,-0.7494345574985906,-0.06886652505977527,0.04526683137902887,-0.8436771096764143,-0.07645039102353177
0,0.0,0.0,0.0,-0.12829769498853982,-0.055439945296566935,-0.04265156390114762,-0.21956426835326928,-0.19378547462491158,-0.05971566896737009,-0.27902836827308225,-0.33357892397710026,-0.07478756655892835,-0.3429556907559318,-0.42497621354630205,-0.08928120184842536,-0.1674393206289302,-0.4685296409381684,-0.00880437467178197,-0.20948665495761115,-0.6549580439938804,-0.029928302679875642,-0.2298219411564125,-0.7734682116802634,-0.054269348009571776,-0.2417744231325091,-0.883207668314643,-0.07496887577780553,-0.09322177614235358,-0.5227477792745217,-0.012244452123730131,-0.11662205435145155,-0.7419985884381257,-0.02881895439797567,-0.12850770658592386,-0.8808964153721217,-0.05288568235842285,-0.13930798148816156,-1.0,-0.07267118139523487,-0.02155293794191924,-0.5209174061438174,-0.024013286218723416,-0.02366067181376871,-0.7301915390603825,-0.04620040334901276,-0.026085933525356302,-0.8643806393545979,-0.07107600545511916,-0.03236619789758134,-0.9787247690673174,-0.08906078597698501,0.04619424099029904,-0.4798396224708254,-0.04022537429928407,0.05002500488454426,-0.6455108116584657,-0.0595764150902712,0.05033993571359751,-0.7542257475776599,-0.07132939795181858,0.04696330242111515,-0.8529152700159621,-0.080373330759188
0,0.0,0.0,0.0,-0.12220303454378881,-0.05364008864251937,-0.04700679617758474,-0.2143652393184562,-0.18998119507572694,-0.06759295793971763,-0.2771894097737692,-0.32685558193512987,-0.0851938282436866,-0.34260923578389496,-0.4124291874773025,-0.10194892344583198,-0.16443061071160245,-0.470848388962946,-0.018196396288184643,-0.20715912107152176,-0.6553711137924083,-0.041940405099679355,-0.2280670694839487,-0.7735991940079553,-0.0677199752874181,-0.2413684636498816,-0.8821985614228607,-0.0894599581387248,-0.0905580391332351,-0.5238855749374459,-0.020481842322860672,-0.11258288398158271,-0.7415293731913893,-0.03904733608466456,-0.1253824790828407,-0.8800322286114203,-0.06388382219563273,-0.13839171929488323,-1.0,-0.08428329580824091,-0.01888985475935483,-0.5212783300902053,-0.030986999417449278,-0.021143193751261093,-0.7289730667438594,-0.05475076786442441,-0.024033597877671904,-0.8624929588561957,-0.08088914124842082,-0.03158151376397126,-0.9778062455388792,-0.09979349883967116,0.047851496536574556,-0.47834718008731236,-0.04616928601425096,0.052242627545136186,-0.6417438356423846,-0.0677916299797799,0.05291376865886892,-0.7499485617039443,-0.08124013896974107,0.04952969526993408,-0.8485368561553457,-0.0913457911541454
